destination_port,flow_duration,total_fwd_packets,total_backward_packets,total_fwd_bytes,total_backward_bytes,flow_bytes_per_second,flow_packets_per_second,syn_flag_count,ack_flag_count,fwd_iat_mean,bwd_iat_mean,is_attack
59568.0,21.0,1.0,1.0,6.0,6.0,571428.5714,95238.09524,0.0,1.0,0.0,0.0,0
59532.0,3.0,1.0,1.0,6.0,6.0,4000000.0,666666.6667,0.0,1.0,0.0,0.0,0
40598.0,53.0,1.0,1.0,0.0,0.0,0.0,37735.84906,0.0,1.0,0.0,0.0,0
59527.0,32.0,1.0,1.0,6.0,6.0,375000.0,62500.0,0.0,1.0,0.0,0.0,0
58012.0,65.0,1.0,1.0,0.0,0.0,0.0,30769.23077,0.0,1.0,0.0,0.0,0
40720.0,3.0,2.0,0.0,31.0,0.0,10300000.0,666666.6667,1.0,1.0,3.0,0.0,0
50830.0,4.0,3.0,0.0,247.0,0.0,61800000.0,750000.0,1.0,1.0,2.0,0.0,0
60918.0,3.0,2.0,0.0,31.0,0.0,10300000.0,666666.6667,1.0,1.0,3.0,0.0,0
60928.0,3.0,2.0,0.0,31.0,0.0,10300000.0,666666.6667,1.0,1.0,3.0,0.0,0
80.0,85.0,2.0,0.0,12.0,0.0,141176.4706,23529.41176,0.0,1.0,85.0,0.0,0
59569.0,3.0,2.0,0.0,12.0,0.0,4000000.0,666666.6667,0.0,1.0,3.0,0.0,0
443.0,264.0,3.0,0.0,58.0,0.0,219696.9697,11363.63636,0.0,1.0,132.0,0.0,0
80.0,77.0,2.0,0.0,12.0,0.0,155844.1558,25974.02597,0.0,1.0,77.0,0.0,0
80.0,4.0,2.0,0.0,12.0,0.0,3000000.0,500000.0,0.0,1.0,4.0,0.0,0
443.0,175.0,3.0,0.0,58.0,0.0,331428.5714,17142.85714,0.0,1.0,87.5,0.0,0
51332.0,21.0,1.0,1.0,0.0,0.0,0.0,95238.09524,0.0,1.0,0.0,0.0,0
443.0,3.0,2.0,0.0,12.0,0.0,4000000.0,666666.6667,0.0,0.0,3.0,0.0,0
443.0,2.0,2.0,0.0,12.0,0.0,6000000.0,1000000.0,0.0,0.0,2.0,0.0,0
57420.0,62.0,1.0,1.0,0.0,0.0,0.0,32258.06452,0.0,1.0,0.0,0.0,0
57418.0,64.0,1.0,1.0,0.0,0.0,0.0,31250.0,0.0,1.0,0.0,0.0,0
59569.0,44.0,1.0,1.0,6.0,6.0,272727.2727,45454.54545,0.0,1.0,0.0,0.0,0
443.0,3.0,2.0,0.0,12.0,0.0,4000000.0,666666.6667,0.0,0.0,3.0,0.0,0
51326.0,52.0,1.0,1.0,0.0,0.0,0.0,38461.53846,0.0,1.0,0.0,0.0,0
443.0,5.0,3.0,0.0,18.0,0.0,3600000.0,600000.0,0.0,0.0,2.5,0.0,0
59567.0,23.0,1.0,1.0,6.0,6.0,521739.1304,86956.52174,0.0,1.0,0.0,0.0,0
54826.0,220.0,2.0,1.0,31.0,6.0,168181.8182,13636.36364,1.0,1.0,220.0,0.0,0
443.0,81.0,2.0,0.0,0.0,0.0,0.0,24691.35802,0.0,1.0,81.0,0.0,0
56942.0,61.0,1.0,1.0,0.0,0.0,0.0,32786.88525,0.0,1.0,0.0,0.0,0
56944.0,53.0,1.0,1.0,0.0,0.0,0.0,37735.84906,0.0,1.0,0.0,0.0,0
50818.0,36.0,1.0,1.0,6.0,6.0,333333.3333,55555.55556,0.0,1.0,0.0,0.0,0
443.0,115991.0,1.0,1.0,0.0,0.0,0.0,17.24271711,0.0,1.0,0.0,0.0,0
51854.0,3.0,2.0,0.0,31.0,0.0,10300000.0,666666.6667,1.0,1.0,3.0,0.0,0
51856.0,1.0,2.0,0.0,31.0,0.0,31000000.0,2000000.0,1.0,1.0,1.0,0.0,0
51850.0,4.0,2.0,0.0,31.0,0.0,7750000.0,500000.0,1.0,1.0,4.0,0.0,0
46778.0,738.0,1.0,1.0,0.0,0.0,0.0,2710.0271,0.0,1.0,0.0,0.0,0
443.0,3.0,2.0,0.0,12.0,0.0,4000000.0,666666.6667,0.0,0.0,3.0,0.0,0
443.0,3.0,2.0,0.0,12.0,0.0,4000000.0,666666.6667,0.0,0.0,3.0,0.0,0
443.0,4.0,2.0,0.0,12.0,0.0,3000000.0,500000.0,0.0,0.0,4.0,0.0,0
443.0,101.0,2.0,0.0,12.0,0.0,118811.8812,19801.9802,0.0,1.0,101.0,0.0,0
53.0,65301121.0,2.0,2.0,103.0,193.0,4.532847147,0.061254691,0.0,0.0,65300000.0,65200000.0,0
59537.0,436.0,2.0,0.0,6.0,0.0,13761.46789,4587.155963,0.0,1.0,436.0,0.0,0
53.0,61368.0,4.0,2.0,148.0,222.0,6029.200886,97.77082519,0.0,0.0,8195.333333,3.0,0
80.0,59701.0,3.0,4.0,432.0,2277.0,45376.12435,117.2509673,0.0,0.0,14789.5,10109.66667,0
80.0,1866.0,2.0,0.0,12.0,0.0,6430.868167,1071.811361,0.0,1.0,1866.0,0.0,0
443.0,5261241.0,6.0,3.0,611.0,166.0,147.6837879,1.710623026,0.0,0.0,1052248.2,47043.0,0
80.0,5340612.0,3.0,1.0,12.0,0.0,2.246933498,0.748977833,0.0,0.0,2670306.0,0.0,0
80.0,115469922.0,16.0,14.0,518.0,752.0,10.99853519,0.259807918,0.0,0.0,7697994.8,8498808.0,0
443.0,116284394.0,33.0,42.0,1555.0,42502.0,378.872852,0.644970468,0.0,0.0,3633153.5,2835629.732,0
443.0,116273806.0,27.0,30.0,1861.0,21097.0,197.4477381,0.490222192,0.0,0.0,4471173.538,4008636.241,0
443.0,116284286.0,32.0,40.0,1552.0,37083.0,332.2460956,0.619172224,0.0,0.0,3750348.032,2981045.769,0
443.0,116284039.0,27.0,23.0,2231.0,14841.0,146.8129259,0.429981625,0.0,0.0,4471559.731,5284568.273,0
443.0,116289965.0,65.0,99.0,2434.0,125188.0,1097.44637,1.410267859,0.0,0.0,1816663.469,1186393.541,0
443.0,85407895.0,38.0,50.0,2575.0,35937.0,450.9185012,1.030349712,0.0,0.0,2308321.486,1741600.898,0
443.0,119555611.0,16.0,17.0,1157.0,4634.0,48.43770988,0.276022177,0.0,0.0,7970374.067,7466389.313,0
123.0,142.0,2.0,2.0,96.0,96.0,1352112.676,28169.01408,0.0,0.0,2.0,3.0,0
53.0,612753.0,4.0,2.0,248.0,238.0,793.1417716,9.791873724,0.0,0.0,8114.0,48.0,0
53.0,30759.0,4.0,2.0,168.0,206.0,12159.04288,195.0648591,0.0,0.0,8984.0,3.0,0
53.0,30594.0,1.0,1.0,56.0,72.0,4183.826894,65.37229522,0.0,0.0,0.0,0.0,0
53.0,90942.0,1.0,1.0,45.0,120.0,1814.343208,21.99203888,0.0,0.0,0.0,0.0,0
53.0,174.0,2.0,2.0,102.0,134.0,1356321.839,22988.50575,0.0,0.0,4.0,47.0,0
53.0,612358.0,1.0,1.0,73.0,130.0,331.5054266,3.266063316,0.0,0.0,0.0,0.0,0
53.0,91359.0,4.0,2.0,136.0,218.0,3874.823499,65.67497455,0.0,0.0,8228.666667,4.0,0
53.0,30380.0,1.0,1.0,53.0,114.0,5497.037525,65.83278473,0.0,0.0,0.0,0.0,0
53.0,30970.0,4.0,2.0,136.0,182.0,10268.00129,193.7358734,0.0,0.0,8198.333333,3.0,0
53.0,203.0,2.0,2.0,76.0,132.0,1024630.542,19704.4335,0.0,0.0,48.0,49.0,0
53.0,204.0,2.0,2.0,124.0,156.0,1372549.02,19607.84314,0.0,0.0,3.0,48.0,0
53.0,196.0,2.0,2.0,84.0,204.0,1469387.755,20408.16327,0.0,0.0,3.0,48.0,0
53.0,194.0,2.0,2.0,74.0,154.0,1175257.732,20618.5567,0.0,0.0,3.0,48.0,0
53.0,165.0,2.0,2.0,102.0,158.0,1575757.576,24242.42424,0.0,0.0,4.0,48.0,0
53.0,202.0,2.0,2.0,84.0,116.0,990099.0099,19801.9802,0.0,0.0,4.0,48.0,0
53.0,198.0,2.0,2.0,90.0,222.0,1575757.576,20202.0202,0.0,0.0,1.0,47.0,0
53.0,164.0,2.0,2.0,76.0,108.0,1121951.22,24390.2439,0.0,0.0,3.0,48.0,0
53.0,182.0,2.0,2.0,90.0,122.0,1164835.165,21978.02198,0.0,0.0,4.0,48.0,0
443.0,32327.0,1.0,2.0,6.0,6.0,371.2067312,92.8016828,0.0,1.0,0.0,363.0,0
443.0,52.0,2.0,0.0,0.0,0.0,0.0,38461.53846,0.0,1.0,52.0,0.0,0
443.0,94.0,2.0,0.0,0.0,0.0,0.0,21276.59574,0.0,1.0,94.0,0.0,0
443.0,164.0,3.0,0.0,43.0,0.0,262195.122,18292.68293,0.0,1.0,82.0,0.0,0
59446.0,4.0,2.0,0.0,12.0,0.0,3000000.0,500000.0,0.0,1.0,4.0,0.0,0
443.0,32082.0,1.0,1.0,0.0,0.0,0.0,62.3402531,0.0,1.0,0.0,0.0,0
443.0,32249.0,1.0,1.0,0.0,0.0,0.0,62.0174269,0.0,1.0,0.0,0.0,0
443.0,151.0,3.0,0.0,43.0,0.0,284768.2119,19867.54967,0.0,1.0,75.5,0.0,0
443.0,572.0,3.0,0.0,43.0,0.0,75174.82517,5244.755245,0.0,1.0,286.0,0.0,0
443.0,1227266.0,6.0,8.0,745.0,714.0,1188.821331,11.40746994,0.0,0.0,52672.0,165053.0,0
443.0,115186050.0,24.0,16.0,3888.0,2008.0,51.18675395,0.347264274,1.0,1.0,5005888.435,7675684.933,0
59468.0,3.0,2.0,0.0,12.0,0.0,4000000.0,666666.6667,0.0,1.0,3.0,0.0,0
59471.0,3.0,2.0,0.0,12.0,0.0,4000000.0,666666.6667,0.0,1.0,3.0,0.0,0
443.0,132.0,3.0,0.0,65.0,0.0,492424.2424,22727.27273,0.0,1.0,66.0,0.0,0
443.0,5234702.0,7.0,4.0,599.0,137.0,140.6001717,2.101361262,0.0,0.0,872450.3333,90220.0,0
443.0,5722789.0,7.0,7.0,1235.0,374.0,281.1566179,2.446359633,0.0,0.0,65393.0,934419.1667,0
443.0,119421678.0,50.0,67.0,2368.0,78747.0,679.2317891,0.979721621,0.0,0.0,2437177.102,1723701.076,0
123.0,64999781.0,4.0,4.0,192.0,192.0,5.907712212,0.123077338,0.0,0.0,21700000.0,21700000.0,0
123.0,65093928.0,2.0,2.0,96.0,96.0,2.949583869,0.061449664,0.0,0.0,65000000.0,65000000.0,0
49611.0,4.0,2.0,0.0,12.0,0.0,3000000.0,500000.0,0.0,1.0,4.0,0.0,0
53.0,224.0,2.0,2.0,58.0,226.0,1267857.143,17857.14286,0.0,0.0,48.0,48.0,0
53.0,267.0,2.0,2.0,58.0,506.0,2112359.551,14981.27341,0.0,0.0,3.0,48.0,0
46856.0,577.0,1.0,1.0,0.0,0.0,0.0,3466.204506,0.0,1.0,0.0,0.0,0
53.0,349.0,2.0,2.0,58.0,506.0,1616045.845,11461.31805,0.0,0.0,3.0,4.0,0
443.0,86.0,2.0,0.0,12.0,0.0,139534.8837,23255.81395,0.0,1.0,86.0,0.0,0
443.0,136585.0,7.0,9.0,720.0,723.0,10564.84973,117.1431709,0.0,0.0,16903.0,12876.875,0
53.0,90617.0,1.0,1.0,78.0,130.0,2295.37504,22.07091385,0.0,0.0,0.0,0.0,0
53.0,91162.0,4.0,2.0,196.0,328.0,5748.009039,65.81689739,0.0,0.0,20494.33333,4.0,0
46876.0,765.0,1.0,1.0,0.0,0.0,0.0,2614.379085,0.0,1.0,0.0,0.0,0
47058.0,72.0,2.0,1.0,31.0,6.0,513888.8889,41666.66667,1.0,1.0,3.0,0.0,0
443.0,259.0,3.0,0.0,31.0,0.0,119691.1197,11583.01158,0.0,1.0,129.5,0.0,0
443.0,105.0,2.0,0.0,12.0,0.0,114285.7143,19047.61905,0.0,1.0,105.0,0.0,0
443.0,136357.0,7.0,9.0,720.0,731.0,10641.18454,117.3390438,0.0,0.0,16883.33333,12858.75,0
443.0,341.0,3.0,0.0,31.0,0.0,90909.09091,8797.653959,0.0,1.0,170.5,0.0,0
443.0,94.0,2.0,0.0,12.0,0.0,127659.5745,21276.59574,0.0,1.0,94.0,0.0,0
443.0,3533057.0,9.0,11.0,703.0,3950.0,1316.989791,5.660820077,0.0,0.0,301630.125,343774.6,0
443.0,8101891.0,9.0,11.0,703.0,3950.0,574.3103678,2.4685595,0.0,0.0,847586.125,800666.8,0
443.0,60343896.0,10.0,8.0,3037.0,4579.0,126.2099484,0.298290319,0.0,0.0,6704877.333,41623.42857,0
53.0,174.0,2.0,2.0,88.0,120.0,1195402.299,22988.50575,0.0,0.0,3.0,3.0,0
53.0,254.0,2.0,2.0,88.0,120.0,818897.6378,15748.0315,0.0,0.0,3.0,4.0,0
38899.0,3.0,2.0,0.0,0.0,0.0,0.0,666666.6667,0.0,1.0,3.0,0.0,0
38900.0,3.0,2.0,0.0,0.0,0.0,0.0,666666.6667,0.0,1.0,3.0,0.0,0
53.0,408.0,2.0,2.0,88.0,224.0,764705.8824,9803.921569,0.0,0.0,1.0,1.0,0
50851.0,1458.0,3.0,0.0,43.0,0.0,29492.45542,2057.613169,0.0,1.0,729.0,0.0,0
50850.0,3.0,2.0,0.0,12.0,0.0,4000000.0,666666.6667,0.0,1.0,3.0,0.0,0
443.0,120.0,2.0,0.0,0.0,0.0,0.0,16666.66667,0.0,1.0,120.0,0.0,0
443.0,115583760.0,21.0,20.0,1056.0,9338.0,89.92612803,0.354721113,0.0,0.0,5779188.0,5807767.526,0
53.0,30978.0,1.0,1.0,50.0,66.0,3744.592937,64.56194719,0.0,0.0,0.0,0.0,0
53.0,168.0,2.0,2.0,78.0,110.0,1119047.619,23809.52381,0.0,0.0,4.0,48.0,0
53.0,188.0,2.0,2.0,76.0,172.0,1319148.936,21276.59574,0.0,0.0,3.0,47.0,0
53.0,30425.0,1.0,1.0,50.0,78.0,4207.066557,65.73541495,0.0,0.0,0.0,0.0,0
53.0,3203523.0,6.0,4.0,196.0,436.0,197.282804,3.121563354,0.0,0.0,633294.6,1067797.0,0
53.0,30796.0,4.0,2.0,156.0,134.0,9416.807378,194.8304975,0.0,0.0,8314.666667,3.0,0
53.0,195.0,2.0,2.0,76.0,172.0,1271794.872,20512.82051,0.0,0.0,3.0,48.0,0
53.0,178.0,2.0,2.0,78.0,110.0,1056179.775,22471.91011,0.0,0.0,3.0,48.0,0
53.0,31417.0,4.0,2.0,152.0,172.0,10312.88793,190.9794061,0.0,0.0,8062.333333,4.0,0
443.0,5028718.0,6.0,3.0,611.0,166.0,154.5125418,1.789720561,0.0,0.0,1005743.6,49312.5,0
443.0,5029309.0,6.0,3.0,611.0,166.0,154.4943848,1.789510249,0.0,0.0,1005861.8,47937.5,0
443.0,5052865.0,6.0,3.0,611.0,166.0,153.774146,1.781167714,0.0,0.0,1010573.0,47561.5,0
443.0,115962202.0,20.0,19.0,1087.0,9338.0,89.8999831,0.336316484,0.0,0.0,6103273.789,6130639.389,0
443.0,115961989.0,26.0,27.0,1110.0,22599.0,204.454927,0.457046317,0.0,0.0,4638479.56,4244877.0,0
46914.0,563.0,1.0,1.0,0.0,0.0,0.0,3552.397869,0.0,1.0,0.0,0.0,0
37860.0,3.0,2.0,0.0,0.0,0.0,0.0,666666.6667,0.0,1.0,3.0,0.0,0
443.0,6591142.0,24.0,35.0,760.0,46453.0,7163.098595,8.951407814,0.0,0.0,286571.3913,192354.4412,0
80.0,115572450.0,16.0,14.0,520.0,802.0,11.43871225,0.259577434,0.0,0.0,7704830.0,8485082.615,0
53.0,30334.0,1.0,1.0,47.0,63.0,3626.293928,65.93261687,0.0,0.0,0.0,0.0,0
53.0,51248965.0,2.0,2.0,108.0,208.0,6.165978181,0.078050357,0.0,0.0,51200000.0,51200000.0,0
53.0,1177998.0,1.0,1.0,48.0,142.0,161.2905964,1.697795752,0.0,0.0,0.0,0.0,0
53.0,166.0,2.0,2.0,72.0,104.0,1060240.964,24096.38554,0.0,0.0,3.0,49.0,0
53.0,1178641.0,6.0,2.0,222.0,262.0,410.6424263,6.787478121,0.0,0.0,204879.2,4.0,0
46934.0,734.0,1.0,1.0,0.0,0.0,0.0,2724.79564,0.0,1.0,0.0,0.0,0
53.0,30730.0,4.0,2.0,144.0,240.0,12495.93231,195.2489424,0.0,0.0,8375.666667,4.0,0
53.0,193.0,2.0,2.0,68.0,138.0,1067357.513,20725.3886,0.0,0.0,3.0,48.0,0
53.0,30737.0,4.0,2.0,136.0,138.0,8914.337769,195.2044767,0.0,0.0,8191.333333,4.0,0
443.0,95163.0,1.0,1.0,0.0,0.0,0.0,21.01657157,0.0,1.0,0.0,0.0,0
443.0,71.0,2.0,0.0,0.0,0.0,0.0,28169.01408,0.0,1.0,71.0,0.0,0
443.0,5617984.0,8.0,5.0,377.0,3502.0,690.4612046,2.313997334,0.0,0.0,802569.1429,14166.0,0
80.0,5482282.0,3.0,1.0,12.0,0.0,2.188869526,0.729623175,0.0,0.0,2741141.0,0.0,0
80.0,27900516.0,6.0,6.0,455.0,1786.0,80.32109514,0.430099572,0.0,0.0,4014500.8,5575490.4,0
80.0,31992447.0,7.0,7.0,461.0,1786.0,70.23532773,0.437603288,0.0,0.0,5016216.833,5328244.333,0
443.0,115555627.0,21.0,19.0,768.0,7404.0,70.71918705,0.346153632,0.0,0.0,5777781.35,6136715.833,0
123.0,64036684.0,2.0,2.0,96.0,96.0,2.998281423,0.062464196,0.0,0.0,64000000.0,64000000.0,0
138.0,22.0,13.0,0.0,2808.0,0.0,128000000.0,590909.0909,0.0,0.0,1.833333333,0.0,0
138.0,25.0,13.0,0.0,3029.0,0.0,121000000.0,520000.0,0.0,0.0,2.083333333,0.0,0
138.0,25.0,13.0,0.0,3029.0,0.0,121000000.0,520000.0,0.0,0.0,2.083333333,0.0,0
138.0,23.0,13.0,0.0,3055.0,0.0,133000000.0,565217.3913,0.0,0.0,1.916666667,0.0,0
138.0,76.0,26.0,0.0,5811.0,0.0,76500000.0,342105.2632,0.0,0.0,3.04,0.0,0
137.0,14.0,13.0,0.0,650.0,0.0,46400000.0,928571.4286,0.0,0.0,1.166666667,0.0,0
137.0,48.0,2.0,0.0,124.0,0.0,2583333.333,41666.66667,0.0,0.0,48.0,0.0,0
53.0,30371.0,1.0,1.0,51.0,112.0,5366.961904,65.85229331,0.0,0.0,0.0,0.0,0
53.0,60856.0,1.0,1.0,64.0,117.0,2974.234258,32.86446694,0.0,0.0,0.0,0.0,0
53.0,30329.0,1.0,1.0,55.0,111.0,5473.309374,65.94348643,0.0,0.0,0.0,0.0,0
53.0,30745.0,4.0,2.0,160.0,202.0,11774.27224,195.1536835,0.0,0.0,8349.0,3.0,0
53.0,30705.0,4.0,2.0,176.0,200.0,12245.56261,195.407914,0.0,0.0,8199.666667,3.0,0
53.0,244.0,2.0,2.0,80.0,112.0,786885.2459,16393.44262,0.0,0.0,48.0,48.0,0
53.0,176.0,2.0,2.0,88.0,120.0,1181818.182,22727.27273,0.0,0.0,3.0,47.0,0
46954.0,737.0,1.0,1.0,0.0,0.0,0.0,2713.704206,0.0,1.0,0.0,0.0,0
80.0,121.0,2.0,0.0,12.0,0.0,99173.55372,16528.92562,0.0,1.0,121.0,0.0,0
123.0,64093697.0,2.0,2.0,96.0,96.0,2.995614374,0.062408633,0.0,0.0,64000000.0,64000000.0,0
50858.0,4.0,3.0,0.0,43.0,0.0,10800000.0,750000.0,0.0,1.0,2.0,0.0,0
50857.0,240.0,3.0,1.0,43.0,6.0,204166.6667,16666.66667,0.0,1.0,120.0,0.0,0
50856.0,45.0,3.0,0.0,43.0,0.0,955555.5556,66666.66667,0.0,1.0,22.5,0.0,0
46992.0,612.0,1.0,1.0,0.0,0.0,0.0,3267.973856,0.0,1.0,0.0,0.0,0
443.0,4486548.0,8.0,7.0,1235.0,374.0,358.627613,3.343327654,0.0,0.0,201311.7143,558871.6667,0
443.0,4487424.0,6.0,6.0,568.0,168.0,164.0139198,2.674139997,0.0,0.0,250315.6,670646.0,0
47012.0,750.0,1.0,1.0,0.0,0.0,0.0,2666.666667,0.0,1.0,0.0,0.0,0
443.0,95001.0,1.0,1.0,0.0,0.0,0.0,21.05240997,0.0,1.0,0.0,0.0,0
123.0,65000151.0,4.0,4.0,192.0,192.0,5.907678584,0.123076637,0.0,0.0,21700000.0,21700000.0,0
47032.0,552.0,1.0,1.0,0.0,0.0,0.0,3623.188406,0.0,1.0,0.0,0.0,0
80.0,65.0,2.0,0.0,12.0,0.0,184615.3846,30769.23077,0.0,1.0,65.0,0.0,0
50862.0,4.0,2.0,0.0,37.0,0.0,9250000.0,500000.0,1.0,1.0,4.0,0.0,0
443.0,87.0,2.0,0.0,52.0,0.0,597701.1494,22988.50575,1.0,1.0,87.0,0.0,0
50859.0,37.0,1.0,1.0,6.0,6.0,324324.3243,54054.05405,0.0,1.0,0.0,0.0,0
50862.0,50.0,1.0,1.0,6.0,6.0,240000.0,40000.0,0.0,1.0,0.0,0.0,0
80.0,99.0,2.0,0.0,12.0,0.0,121212.1212,20202.0202,0.0,1.0,99.0,0.0,0
48955.0,60.0,1.0,1.0,0.0,0.0,0.0,33333.33333,0.0,1.0,0.0,0.0,0
80.0,70.0,2.0,0.0,12.0,0.0,171428.5714,28571.42857,0.0,1.0,70.0,0.0,0
443.0,110291320.0,13.0,11.0,53.0,583.0,5.76654627,0.21760552,1.0,1.0,9190943.333,10000000.0,0
53.0,295.0,2.0,2.0,70.0,102.0,583050.8475,13559.32203,0.0,0.0,3.0,3.0,0
53.0,351.0,2.0,2.0,70.0,208.0,792022.792,11396.0114,0.0,0.0,1.0,49.0,0
47070.0,743.0,1.0,1.0,0.0,0.0,0.0,2691.79004,0.0,1.0,0.0,0.0,0
443.0,161.0,2.0,0.0,0.0,0.0,0.0,12422.36025,0.0,1.0,161.0,0.0,0
123.0,67036868.0,2.0,2.0,96.0,96.0,2.86409562,0.059668659,0.0,0.0,67000000.0,67000000.0,0
443.0,115945.0,1.0,1.0,0.0,0.0,0.0,17.24955798,0.0,1.0,0.0,0.0,0
80.0,23136.0,1.0,1.0,0.0,0.0,0.0,86.44536653,0.0,1.0,0.0,0.0,0
47090.0,742.0,1.0,1.0,0.0,0.0,0.0,2695.41779,0.0,1.0,0.0,0.0,0
80.0,65.0,2.0,0.0,12.0,0.0,184615.3846,30769.23077,0.0,1.0,65.0,0.0,0
80.0,32.0,2.0,0.0,12.0,0.0,375000.0,62500.0,0.0,1.0,32.0,0.0,0
443.0,71.0,2.0,0.0,0.0,0.0,0.0,28169.01408,0.0,1.0,71.0,0.0,0
47110.0,731.0,1.0,1.0,0.0,0.0,0.0,2735.978112,0.0,1.0,0.0,0.0,0
443.0,84.0,2.0,0.0,12.0,0.0,142857.1429,23809.52381,0.0,1.0,84.0,0.0,0
80.0,23209.0,1.0,1.0,0.0,0.0,0.0,86.17346719,0.0,1.0,0.0,0.0,0
123.0,68023775.0,2.0,2.0,96.0,96.0,2.82254256,0.05880297,0.0,0.0,68000000.0,68000000.0,0
53.0,30936.0,1.0,1.0,54.0,109.0,5268.942333,64.64959917,0.0,0.0,0.0,0.0,0
53.0,62037.0,1.0,1.0,49.0,79.0,2063.284814,32.23882522,0.0,0.0,0.0,0.0,0
53.0,62522.0,2.0,2.0,76.0,136.0,3390.806436,63.97747993,0.0,0.0,48.0,48.0,0
3268.0,92281752.0,22.0,13.0,2986.0,6356.0,101.2334486,0.37927325,0.0,0.0,4394365.476,7690140.5,0
389.0,92261923.0,22.0,13.0,2986.0,6356.0,101.2552058,0.379354764,0.0,0.0,4393419.667,7688489.75,0
53.0,31487.0,2.0,2.0,86.0,196.0,8956.077111,127.0365548,0.0,0.0,4.0,48.0,0
443.0,67054857.0,11.0,0.0,0.0,0.0,0.0,0.164044791,0.0,0.0,6705485.7,0.0,0
443.0,119999329.0,17.0,13.0,2590.0,726.0,27.63348785,0.250001398,0.0,1.0,7499958.063,9161307.167,0
47148.0,742.0,1.0,1.0,0.0,0.0,0.0,2695.41779,0.0,1.0,0.0,0.0,0
443.0,100697.0,1.0,1.0,0.0,0.0,0.0,19.86156489,0.0,1.0,0.0,0.0,0
443.0,3506813.0,7.0,7.0,1235.0,374.0,458.8211576,3.992228841,0.0,0.0,65078.0,565158.8333,0
443.0,5233806.0,7.0,4.0,599.0,137.0,140.6242417,2.101721004,0.0,0.0,872301.0,90948.0,0
123.0,66094154.0,2.0,2.0,96.0,96.0,2.904946782,0.060519725,0.0,0.0,66000000.0,66000000.0,0
123.0,15980.0,1.0,1.0,48.0,48.0,6007.509387,125.1564456,0.0,0.0,0.0,0.0,0
47168.0,743.0,1.0,1.0,0.0,0.0,0.0,2691.79004,0.0,1.0,0.0,0.0,0
80.0,250.0,2.0,0.0,12.0,0.0,48000.0,8000.0,0.0,1.0,250.0,0.0,0
389.0,108.0,3.0,0.0,114.0,0.0,1055555.556,27777.77778,1.0,1.0,54.0,0.0,0
58724.0,32.0,3.0,1.0,18.0,0.0,562500.0,125000.0,0.0,1.0,9.5,0.0,0
3268.0,64.0,3.0,0.0,114.0,0.0,1781250.0,46875.0,1.0,1.0,32.0,0.0,0
80.0,100.0,2.0,0.0,12.0,0.0,120000.0,20000.0,0.0,1.0,100.0,0.0,0
123.0,66022061.0,2.0,2.0,96.0,96.0,2.908118848,0.060585809,0.0,0.0,66000000.0,66000000.0,0
123.0,68016200.0,2.0,2.0,96.0,96.0,2.822856908,0.058809519,0.0,0.0,68000000.0,68000000.0,0
80.0,23172.0,1.0,1.0,0.0,0.0,0.0,86.31106508,0.0,1.0,0.0,0.0,0
3268.0,50.0,1.0,4.0,0.0,24.0,480000.0,100000.0,0.0,1.0,0.0,15.0,0
47206.0,59.0,2.0,0.0,0.0,0.0,0.0,33898.30508,0.0,1.0,59.0,0.0,0
80.0,119329349.0,20.0,19.0,2240.0,938.0,26.63217412,0.326826555,0.0,0.0,6277819.421,6626584.5,0
53.0,37861194.0,2.0,2.0,98.0,310.0,10.77620531,0.105649072,0.0,0.0,37800000.0,37800000.0,0
53.0,31456.0,4.0,2.0,144.0,328.0,15005.08647,190.7426246,0.0,0.0,8049.0,4.0,0
443.0,105.0,2.0,0.0,0.0,0.0,0.0,19047.61905,0.0,1.0,105.0,0.0,0
47226.0,731.0,1.0,1.0,0.0,0.0,0.0,2735.978112,0.0,1.0,0.0,0.0,0
80.0,23174.0,1.0,1.0,0.0,0.0,0.0,86.30361612,0.0,1.0,0.0,0.0,0
37868.0,2666.0,2.0,0.0,0.0,0.0,0.0,750.1875469,0.0,1.0,2666.0,0.0,0
123.0,66085143.0,2.0,2.0,96.0,96.0,2.905342885,0.060527977,0.0,0.0,66000000.0,66000000.0,0
123.0,66022371.0,2.0,2.0,96.0,96.0,2.908105194,0.060585525,0.0,0.0,66000000.0,66000000.0,0
123.0,69028418.0,2.0,2.0,96.0,96.0,2.781463136,0.057947149,0.0,0.0,69000000.0,69000000.0,0
123.0,69042695.0,2.0,2.0,96.0,96.0,2.780887971,0.057935166,0.0,0.0,69000000.0,69000000.0,0
47246.0,776.0,1.0,1.0,0.0,0.0,0.0,2577.319588,0.0,1.0,0.0,0.0,0
123.0,68028520.0,2.0,2.0,96.0,96.0,2.822345687,0.058798868,0.0,0.0,68000000.0,68000000.0,0
123.0,66023588.0,2.0,2.0,96.0,96.0,2.908051589,0.060584408,0.0,0.0,66000000.0,66000000.0,0
123.0,68028821.0,2.0,2.0,96.0,96.0,2.822333199,0.058798608,0.0,0.0,68000000.0,68000000.0,0
123.0,66040672.0,2.0,2.0,96.0,96.0,2.907299308,0.060568736,0.0,0.0,66000000.0,66000000.0,0
123.0,68059658.0,2.0,2.0,96.0,96.0,2.821054434,0.058771967,0.0,0.0,68000000.0,68000000.0,0
80.0,52.0,2.0,0.0,12.0,0.0,230769.2308,38461.53846,0.0,1.0,52.0,0.0,0
