timestamp,user_id,role,action,resource,success,hour_of_day,day_of_week,is_anomaly
2026-05-27T12:09:26,u_0036,Engineer,login,db/dev,1,11,2,0
2026-05-27T12:10:18,u_0008,Engineer,file_download,repo/shared,1,11,2,0
2026-05-27T12:12:32,u_0045,Engineer,file_access,confluence,1,11,2,0
2026-05-27T12:16:03,u_0015,Admin,login,admin/groups,1,12,2,0
2026-05-27T12:16:46,u_0046,Marketing,file_access,docs/marketing,1,12,2,0
2026-05-27T12:17:03,u_0036,Engineer,login,ci/cd,1,11,2,0
2026-05-27T12:17:07,u_0033,Engineer,file_access,repo/internal,1,11,2,0
2026-05-27T12:17:14,u_0020,Engineer,file_access,db/dev,1,12,2,0
2026-05-27T12:17:15,u_0013,Sales,file_access,sales/crm,1,11,2,0
2026-05-27T12:18:01,u_0026,Engineer,file_upload,repo/internal,1,11,2,0
2026-05-27T12:18:04,u_0020,Engineer,file_access,db/dev,1,11,2,0
2026-05-27T12:18:32,u_0020,Engineer,file_access,db/dev,1,11,2,0
2026-05-27T12:19:22,u_0008,Engineer,login,docs/tech,1,11,2,0
2026-05-27T12:20:52,u_0046,Marketing,file_download,docs/marketing,1,12,2,0
2026-05-27T12:21:45,u_0021,Marketing,login,marketing/campaigns,1,12,2,0
2026-05-27T12:22:05,u_0022,Engineer,login,ci/cd,1,11,2,0
2026-05-27T12:22:05,u_0045,Engineer,login,confluence,1,11,2,0
2026-05-27T12:22:18,u_0045,Engineer,login,monitoring,1,12,2,0
2026-05-27T12:23:03,u_0008,Engineer,login,monitoring,1,12,2,0
2026-05-27T12:23:25,u_0030,Sales,login,sales/reports,1,11,2,0
2026-05-27T12:23:30,u_0039,Engineer,db_query,confluence,1,12,2,0
2026-05-27T12:26:43,u_0019,Finance,file_access,finance/budget,1,11,2,0
2026-05-27T12:27:47,u_0008,Engineer,db_query,monitoring,1,12,2,0
2026-05-27T12:28:07,u_0049,Sales,file_access,sales/crm,1,11,2,0
2026-05-27T12:30:23,u_0047,Engineer,file_access,monitoring,1,11,2,0
2026-05-27T12:32:57,u_0049,Sales,config_change,sales/leads,1,11,2,0
2026-05-27T12:33:06,u_0042,Sales,login,docs/sales,1,11,2,0
2026-05-27T12:35:16,u_0049,Sales,login,sales/crm,1,11,2,0
2026-05-27T12:35:29,u_0004,Sales,file_download,docs/sales,1,11,2,0
2026-05-27T12:35:46,u_0019,Finance,db_query,finance/invoices,1,12,2,0
2026-05-27T12:35:46,u_0000,Sales,file_access,sales/contracts,1,11,2,0
2026-05-27T12:36:28,u_0039,Engineer,file_access,db/dev,1,11,2,0
2026-05-27T12:36:40,u_0033,Engineer,file_download,repo/internal,0,11,2,0
2026-05-27T12:39:25,u_0031,Admin,config_change,admin/audit,1,12,2,0
2026-05-27T12:41:55,u_0002,HR,db_query,payroll/viewer,1,12,2,0
2026-05-27T12:44:14,u_0007,Engineer,file_access,jira,1,11,2,0
2026-05-27T12:44:20,u_0026,Engineer,file_access,monitoring,1,12,2,0
2026-05-27T12:46:19,u_0009,HR,file_download,hr/dashboard,1,12,2,0
2026-05-27T12:46:48,u_0022,Engineer,login,confluence,1,12,2,0
2026-05-27T12:47:58,u_0034,Marketing,db_query,marketing/analytics,1,12,2,0
2026-05-27T12:47:58,u_0046,Marketing,login,docs/marketing,0,12,2,0
2026-05-27T12:48:33,u_0045,Engineer,file_access,confluence,1,12,2,0
2026-05-27T12:49:41,u_0032,Engineer,file_access,docs/tech,1,11,2,0
2026-05-27T12:49:49,u_0020,Engineer,file_access,repo/internal,1,11,2,0
2026-05-27T12:50:43,u_0029,Support,file_access,support/customers,1,12,2,0
2026-05-27T12:50:54,u_0033,Engineer,db_query,repo/shared,1,12,2,0
2026-05-27T12:51:24,u_0036,Engineer,file_download,confluence,1,12,2,0
2026-05-27T12:51:57,u_0039,Engineer,file_access,jira,1,12,2,0
2026-05-27T12:52:43,u_0033,Engineer,db_query,db/dev,1,12,2,0
2026-05-27T12:53:28,u_0030,Sales,file_access,sales/reports,1,12,2,0
2026-05-27T12:55:05,u_0026,Engineer,db_query,docs/tech,1,12,2,0
2026-05-27T12:55:10,u_0000,Sales,file_access,sales/reports,1,12,2,0
2026-05-27T12:56:46,u_0026,Engineer,db_query,docs/tech,1,12,2,0
2026-05-27T12:57:53,u_0043,Sales,db_query,docs/sales,1,12,2,0
2026-05-27T12:59:09,u_0006,Support,login,monitoring,1,12,2,0
2026-05-27T12:59:24,u_0045,Engineer,db_query,repo/shared,1,12,2,0
2026-05-27T12:59:37,u_0047,Engineer,file_download,ci/cd,1,12,2,0
2026-05-27T13:00:14,u_0024,Admin,db_write,admin/groups,1,12,2,0
2026-05-27T13:01:23,u_0020,Engineer,file_upload,ci/cd,1,12,2,0
2026-05-27T13:01:57,u_0047,Engineer,file_access,db/dev,1,12,2,0
2026-05-27T13:02:07,u_0021,Marketing,db_query,marketing/assets,1,12,2,0
2026-05-27T13:02:32,u_0045,Engineer,file_access,ci/cd,1,12,2,0
2026-05-27T13:03:30,u_0018,Sales,db_query,sales/reports,1,12,2,0
2026-05-27T13:03:58,u_0008,Engineer,db_query,confluence,1,12,2,0
2026-05-27T13:04:15,u_0039,Engineer,db_query,repo/shared,1,12,2,0
2026-05-27T13:04:52,u_0042,Sales,file_access,sales/crm,1,12,2,0
2026-05-27T13:06:47,u_0047,Engineer,login,docs/tech,1,12,2,0
2026-05-27T13:06:56,u_0045,Engineer,file_upload,jira,1,12,2,0
2026-05-27T13:07:32,u_0041,Sales,privilege_change,sales/reports,1,12,2,0
2026-05-27T13:07:48,u_0035,Engineer,db_query,monitoring,1,13,2,0
2026-05-27T13:08:01,u_0012,Marketing,db_write,docs/marketing,1,12,2,0
2026-05-27T13:08:32,u_0013,Sales,file_access,sales/leads,1,12,2,0
2026-05-27T13:09:48,u_0012,Marketing,db_write,marketing/analytics,1,12,2,0
2026-05-27T13:10:22,u_0030,Sales,file_access,docs/sales,1,13,2,0
2026-05-27T13:11:55,u_0033,Engineer,config_change,repo/shared,1,12,2,0
2026-05-27T13:12:43,u_0035,Engineer,db_query,repo/internal,1,12,2,0
2026-05-27T13:12:44,u_0036,Engineer,file_access,ci/cd,1,13,2,0
2026-05-27T13:13:21,u_0013,Sales,db_query,docs/sales,1,12,2,0
2026-05-27T13:14:04,u_0000,Sales,login,docs/sales,1,12,2,0
2026-05-27T13:14:56,u_0003,Engineer,file_download,confluence,1,12,2,0
2026-05-27T13:16:02,u_0028,Admin,file_access,admin/users,1,12,2,0
2026-05-27T13:16:06,u_0010,Support,file_download,support/tickets,1,12,2,0
2026-05-27T13:17:29,u_0006,Support,db_query,monitoring,1,12,2,0
2026-05-27T13:17:43,u_0031,Admin,db_write,admin/groups,1,12,2,0
2026-05-27T13:18:06,u_0008,Engineer,file_access,monitoring,1,12,2,0
2026-05-27T13:22:36,u_0024,Admin,login,admin/config,1,12,2,0
2026-05-27T13:23:02,u_0026,Engineer,file_access,repo/internal,1,12,2,0
2026-05-27T13:23:21,u_0009,HR,login,hr/employee_db,0,13,2,0
2026-05-27T13:23:31,u_0036,Engineer,file_access,docs/tech,1,13,2,0
2026-05-27T13:23:40,u_0035,Engineer,db_query,confluence,1,12,2,0
2026-05-27T13:25:22,u_0006,Support,db_query,monitoring,1,12,2,0
2026-05-27T13:26:13,u_0007,Engineer,db_query,monitoring,1,12,2,0
2026-05-27T13:26:46,u_0007,Engineer,file_access,db/dev,1,12,2,0
2026-05-27T13:29:17,u_0012,Marketing,file_access,marketing/social,1,13,2,0
2026-05-27T13:31:30,u_0045,Engineer,file_access,monitoring,1,12,2,0
2026-05-27T13:34:08,u_0013,Sales,db_query,docs/sales,1,13,2,0
2026-05-27T13:34:19,u_0009,HR,file_upload,timesheets,1,12,2,0
2026-05-27T13:37:05,u_0045,Engineer,db_query,ci/cd,1,13,2,0
2026-05-27T13:37:13,u_0036,Engineer,login,monitoring,1,12,2,0
2026-05-27T13:37:22,u_0036,Engineer,login,jira,1,13,2,0
2026-05-27T13:38:35,u_0009,HR,db_query,docs/hr,1,12,2,0
2026-05-27T13:39:39,u_0001,Engineer,file_download,repo/shared,0,13,2,0
2026-05-27T13:40:14,u_0019,Finance,file_access,finance/budget,1,13,2,0
2026-05-27T13:40:28,u_0044,Support,file_access,docs/support,1,13,2,0
2026-05-27T13:41:18,u_0049,Sales,login,sales/contracts,1,13,2,0
2026-05-27T13:41:22,u_0013,Sales,login,sales/leads,1,12,2,0
2026-05-27T13:42:04,u_0048,Admin,file_access,admin/users,1,13,2,0
2026-05-27T13:42:21,u_0035,Engineer,file_download,repo/shared,1,13,2,0
2026-05-27T13:44:17,u_0009,HR,file_download,docs/hr,1,13,2,0
2026-05-27T13:44:46,u_0021,Marketing,file_access,marketing/analytics,1,13,2,0
2026-05-27T13:46:47,u_0007,Engineer,db_write,repo/internal,1,13,2,0
2026-05-27T13:47:06,u_0036,Engineer,file_download,jira,1,13,2,0
2026-05-27T13:47:07,u_0003,Engineer,file_access,db/dev,1,12,2,0
2026-05-27T13:47:56,u_0037,Finance,file_access,finance/invoices,1,13,2,0
2026-05-27T13:48:03,u_0040,Admin,db_query,admin/config,1,13,2,0
2026-05-27T13:48:04,u_0035,Engineer,db_query,docs/tech,1,13,2,0
2026-05-27T13:48:20,u_0003,Engineer,file_access,db/dev,1,12,2,0
2026-05-27T13:50:07,u_0045,Engineer,file_access,confluence,1,13,2,0
2026-05-27T13:50:10,u_0036,Engineer,file_access,db/dev,1,12,2,0
2026-05-27T13:51:34,u_0030,Sales,login,sales/crm,1,13,2,0
2026-05-27T13:53:40,u_0036,Engineer,file_upload,jira,1,12,2,0
2026-05-27T13:53:59,u_0008,Engineer,db_query,monitoring,1,13,2,0
2026-05-27T13:54:17,u_0003,Engineer,file_access,monitoring,1,13,2,0
2026-05-27T13:55:30,u_0022,Engineer,file_download,db/dev,1,13,2,0
2026-05-27T13:56:13,u_0026,Engineer,file_download,docs/tech,1,13,2,0
2026-05-27T13:56:47,u_0020,Engineer,file_access,db/dev,1,13,2,0
2026-05-27T13:59:18,u_0032,Engineer,file_access,repo/internal,1,13,2,0
2026-05-27T13:59:55,u_0017,Marketing,file_access,marketing/assets,1,13,2,0
2026-05-27T13:59:58,u_0026,Engineer,db_query,confluence,1,13,2,0
2026-05-27T14:03:33,u_0008,Engineer,file_download,confluence,1,13,2,0
2026-05-27T14:03:37,u_0008,Engineer,file_access,db/dev,1,13,2,0
2026-05-27T14:03:46,u_0045,Engineer,file_access,repo/shared,1,13,2,0
2026-05-27T14:03:49,u_0042,Sales,file_access,sales/reports,1,13,2,0
2026-05-27T14:04:03,u_0037,Finance,login,finance/erp,1,13,2,0
2026-05-27T14:04:16,u_0049,Sales,file_upload,docs/sales,0,13,2,0
2026-05-27T14:04:28,u_0017,Marketing,db_query,marketing/assets,1,13,2,0
2026-05-27T14:04:29,u_0017,Marketing,login,marketing/social,1,13,2,0
2026-05-27T14:06:42,u_0001,Engineer,file_access,monitoring,1,14,2,0
2026-05-27T14:06:58,u_0032,Engineer,file_access,ci/cd,1,13,2,0
2026-05-27T14:07:19,u_0028,Admin,file_access,admin/users,1,13,2,0
2026-05-27T14:09:24,u_0012,Marketing,file_upload,marketing/assets,1,13,2,0
2026-05-27T14:10:35,u_0015,Admin,db_query,admin/logs,1,13,2,0
2026-05-27T14:10:40,u_0000,Sales,config_change,sales/contracts,1,14,2,0
2026-05-27T14:10:53,u_0005,Support,db_query,docs/support,1,13,2,0
2026-05-27T14:12:29,u_0040,Admin,login,admin/groups,1,13,2,0
2026-05-27T14:14:08,u_0026,Engineer,login,monitoring,1,13,2,0
2026-05-27T14:14:29,u_0047,Engineer,file_access,jira,1,13,2,0
2026-05-27T14:16:24,u_0027,Support,file_access,support/kb,1,13,2,0
2026-05-27T14:16:46,u_0022,Engineer,db_query,db/dev,1,13,2,0
2026-05-27T14:17:16,u_0049,Sales,db_query,sales/reports,1,13,2,0
2026-05-27T14:19:03,u_0039,Engineer,file_access,db/dev,1,14,2,0
2026-05-27T14:23:52,u_0024,Admin,db_query,admin/audit,1,14,2,0
2026-05-27T14:24:05,u_0004,Sales,login,sales/reports,1,13,2,0
2026-05-27T14:24:46,u_0013,Sales,file_access,docs/sales,1,14,2,0
2026-05-27T14:24:50,u_0001,Engineer,file_download,docs/tech,1,14,2,0
2026-05-27T14:26:12,u_0002,HR,file_download,docs/hr,1,13,2,0
2026-05-27T14:28:46,u_0047,Engineer,login,ci/cd,1,13,2,0
2026-05-27T14:29:21,u_0026,Engineer,file_access,ci/cd,1,13,2,0
2026-05-27T14:29:38,u_0036,Engineer,file_access,db/dev,0,13,2,0
2026-05-27T14:30:21,u_0012,Marketing,file_access,marketing/analytics,1,13,2,0
2026-05-27T14:30:26,u_0017,Marketing,file_access,marketing/social,1,14,2,0
2026-05-27T14:30:44,u_0024,Admin,file_access,admin/security,1,13,2,0
2026-05-27T14:33:02,u_0036,Engineer,config_change,db/dev,1,14,2,0
2026-05-27T14:33:20,u_0045,Engineer,login,monitoring,1,14,2,0
2026-05-27T14:33:21,u_0024,Admin,file_access,admin/logs,1,14,2,0
2026-05-27T14:34:09,u_0022,Engineer,privilege_change,repo/internal,1,14,2,0
2026-05-27T14:34:19,u_0008,Engineer,login,jira,0,14,2,0
2026-05-27T14:35:26,u_0003,Engineer,file_access,monitoring,1,13,2,0
2026-05-27T14:37:48,u_0018,Sales,file_access,docs/sales,1,13,2,0
2026-05-27T14:38:16,u_0047,Engineer,file_access,repo/internal,1,13,2,0
2026-05-27T14:38:53,u_0000,Sales,db_query,docs/sales,1,13,2,0
2026-05-27T14:39:35,u_0033,Engineer,login,confluence,1,14,2,0
2026-05-27T14:40:36,u_0031,Admin,file_access,admin/logs,1,14,2,0
2026-05-27T14:41:04,u_0002,HR,file_access,docs/hr,1,14,2,0
2026-05-27T14:44:09,u_0033,Engineer,file_access,repo/shared,1,14,2,0
2026-05-27T14:45:04,u_0048,Admin,file_upload,admin/security,1,13,2,0
2026-05-27T14:45:07,u_0041,Sales,login,sales/crm,1,14,2,0
2026-05-27T14:45:21,u_0024,Admin,login,admin/logs,1,14,2,0
2026-05-27T14:47:03,u_0033,Engineer,file_access,repo/shared,1,14,2,0
2026-05-27T14:48:03,u_0013,Sales,file_access,sales/reports,1,14,2,0
2026-05-27T14:48:18,u_0006,Support,db_query,support/customers,1,14,2,0
2026-05-27T14:48:44,u_0036,Engineer,file_upload,monitoring,1,14,2,0
2026-05-27T14:53:35,u_0034,Marketing,file_upload,marketing/campaigns,0,14,2,0
2026-05-27T14:54:45,u_0036,Engineer,login,repo/internal,1,14,2,0
2026-05-27T14:55:43,u_0045,Engineer,file_download,jira,1,14,2,0
2026-05-27T14:56:23,u_0046,Marketing,login,marketing/analytics,1,14,2,0
2026-05-27T14:56:56,u_0024,Admin,db_query,admin/config,1,14,2,0
2026-05-27T14:58:54,u_0011,Support,db_write,support/tickets,1,14,2,0
2026-05-27T14:59:19,u_0008,Engineer,login,repo/internal,1,14,2,0
2026-05-27T15:00:48,u_0024,Admin,login,admin/logs,1,14,2,0
2026-05-27T15:03:49,u_0009,HR,login,docs/hr,1,14,2,0
2026-05-27T15:04:16,u_0039,Engineer,db_query,jira,1,14,2,0
2026-05-27T15:06:46,u_0036,Engineer,db_write,docs/tech,1,14,2,0
2026-05-27T15:08:40,u_0012,Marketing,db_write,marketing/assets,1,14,2,0
2026-05-27T15:09:20,u_0002,HR,privilege_change,docs/hr,1,14,2,0
2026-05-27T15:09:37,u_0039,Engineer,file_access,jira,1,14,2,0
2026-05-27T15:09:38,u_0007,Engineer,file_download,docs/tech,1,14,2,0
2026-05-27T15:10:07,u_0021,Marketing,file_access,marketing/assets,1,14,2,0
2026-05-27T15:10:24,u_0024,Admin,db_query,admin/config,1,14,2,0
2026-05-27T15:11:20,u_0033,Engineer,file_access,jira,1,14,2,0
2026-05-27T15:12:28,u_0040,Admin,db_query,admin/config,1,15,2,0
2026-05-27T15:13:19,u_0040,Admin,file_access,admin/config,1,14,2,0
2026-05-27T15:16:30,u_0021,Marketing,file_access,marketing/assets,1,14,2,0
2026-05-27T15:19:15,u_0001,Engineer,login,docs/tech,1,15,2,0
2026-05-27T15:21:30,u_0046,Marketing,file_access,marketing/assets,1,14,2,0
2026-05-27T15:21:45,u_0042,Sales,file_download,sales/crm,1,15,2,0
2026-05-27T15:22:53,u_0004,Sales,login,sales/crm,1,15,2,0
2026-05-27T15:23:58,u_0013,Sales,db_write,sales/leads,1,14,2,0
2026-05-27T15:25:20,u_0045,Engineer,file_access,confluence,1,14,2,0
2026-05-27T15:27:09,u_0037,Finance,login,finance/budget,1,15,2,0
2026-05-27T15:28:17,u_0039,Engineer,file_download,ci/cd,0,14,2,0
2026-05-27T15:29:58,u_0039,Engineer,file_download,jira,1,15,2,0
2026-05-27T15:30:38,u_0001,Engineer,file_access,jira,1,14,2,0
2026-05-27T15:30:56,u_0041,Sales,file_download,sales/reports,1,14,2,0
2026-05-27T15:32:08,u_0017,Marketing,file_upload,marketing/social,1,14,2,0
2026-05-27T15:33:52,u_0035,Engineer,file_download,db/dev,1,15,2,0
2026-05-27T15:34:08,u_0037,Finance,file_access,finance/invoices,1,15,2,0
2026-05-27T15:34:49,u_0001,Engineer,file_access,docs/tech,1,15,2,0
2026-05-27T15:34:53,u_0001,Engineer,login,repo/shared,1,14,2,0
2026-05-27T15:37:04,u_0021,Marketing,db_write,docs/marketing,1,15,2,0
2026-05-27T15:38:09,u_0020,Engineer,file_access,docs/tech,1,15,2,0
2026-05-27T15:38:15,u_0004,Sales,file_download,sales/crm,1,15,2,0
2026-05-27T15:38:28,u_0046,Marketing,file_access,marketing/assets,1,15,2,0
2026-05-27T15:38:41,u_0034,Marketing,file_download,marketing/assets,1,15,2,0
2026-05-27T15:39:10,u_0013,Sales,file_access,docs/sales,1,15,2,0
2026-05-27T15:39:47,u_0030,Sales,file_download,sales/crm,1,15,2,0
2026-05-27T15:40:47,u_0016,Finance,login,finance/reports,1,15,2,0
2026-05-27T15:41:29,u_0043,Sales,login,docs/sales,1,15,2,0
2026-05-27T15:41:36,u_0033,Engineer,file_access,repo/internal,1,15,2,0
2026-05-27T15:41:57,u_0007,Engineer,file_download,ci/cd,1,14,2,0
2026-05-27T15:42:39,u_0042,Sales,file_download,sales/contracts,1,15,2,0
2026-05-27T15:42:42,u_0037,Finance,file_download,finance/reports,1,15,2,0
2026-05-27T15:42:43,u_0009,HR,login,calendar,1,14,2,0
2026-05-27T15:46:33,u_0031,Admin,file_download,admin/security,1,15,2,0
2026-05-27T15:46:51,u_0013,Sales,file_download,docs/sales,1,15,2,0
2026-05-27T15:47:07,u_0013,Sales,file_access,sales/leads,1,14,2,0
2026-05-27T15:47:24,u_0036,Engineer,login,db/dev,1,15,2,0
2026-05-27T15:50:11,u_0047,Engineer,file_access,repo/internal,1,15,2,0
2026-05-27T15:50:12,u_0039,Engineer,file_download,jira,1,15,2,0
2026-05-27T15:50:22,u_0015,Admin,login,admin/config,1,15,2,0
2026-05-27T15:50:37,u_0039,Engineer,db_query,repo/shared,1,15,2,0
2026-05-27T15:51:36,u_0003,Engineer,file_access,repo/internal,1,14,2,0
2026-05-27T15:53:31,u_0035,Engineer,db_write,jira,1,15,2,0
2026-05-27T15:54:15,u_0033,Engineer,file_download,repo/shared,1,14,2,0
2026-05-27T15:54:22,u_0015,Admin,db_query,admin/groups,1,15,2,0
2026-05-27T15:54:29,u_0003,Engineer,db_write,docs/tech,1,15,2,0
2026-05-27T15:54:33,u_0039,Engineer,file_access,docs/tech,1,14,2,0
2026-05-27T15:55:49,u_0031,Admin,login,admin/security,1,15,2,0
2026-05-27T15:55:58,u_0003,Engineer,login,docs/tech,1,15,2,0
2026-05-27T15:56:01,u_0045,Engineer,file_access,repo/internal,1,15,2,0
2026-05-27T15:56:21,u_0042,Sales,file_access,docs/sales,1,15,2,0
2026-05-27T15:56:36,u_0016,Finance,file_download,finance/erp,1,15,2,0
2026-05-27T15:57:42,u_0030,Sales,file_upload,docs/sales,1,15,2,0
2026-05-27T15:57:48,u_0049,Sales,file_access,sales/crm,1,15,2,0
2026-05-27T15:57:50,u_0036,Engineer,file_access,confluence,1,15,2,0
2026-05-27T15:58:05,u_0041,Sales,file_upload,sales/crm,1,15,2,0
2026-05-27T15:59:14,u_0009,HR,file_access,hr/dashboard,1,15,2,0
2026-05-27T16:00:10,u_0020,Engineer,file_access,confluence,1,15,2,0
2026-05-27T16:01:37,u_0012,Marketing,db_query,marketing/assets,1,15,2,0
2026-05-27T16:01:57,u_0045,Engineer,file_access,ci/cd,1,15,2,0
2026-05-27T16:02:18,u_0039,Engineer,file_access,db/dev,1,15,2,0
2026-05-27T16:02:51,u_0009,HR,file_download,calendar,1,15,2,0
2026-05-27T16:03:08,u_0026,Engineer,file_upload,confluence,1,15,2,0
2026-05-27T16:03:48,u_0012,Marketing,file_download,docs/marketing,0,15,2,0
2026-05-27T16:03:54,u_0008,Engineer,file_access,confluence,1,15,2,0
2026-05-27T16:04:05,u_0028,Admin,file_download,admin/users,1,15,2,0
2026-05-27T16:04:29,u_0004,Sales,db_write,sales/reports,1,15,2,0
2026-05-27T16:04:48,u_0047,Engineer,file_access,jira,1,15,2,0
2026-05-27T16:06:04,u_0004,Sales,file_upload,sales/reports,1,15,2,0
2026-05-27T16:06:25,u_0007,Engineer,db_query,jira,1,16,2,0
2026-05-27T16:06:28,u_0020,Engineer,file_download,confluence,1,15,2,0
2026-05-27T16:09:16,u_0022,Engineer,login,jira,1,15,2,0
2026-05-27T16:11:06,u_0047,Engineer,login,ci/cd,1,15,2,0
2026-05-27T16:11:33,u_0030,Sales,login,docs/sales,1,15,2,0
2026-05-27T16:11:59,u_0049,Sales,file_access,sales/contracts,1,15,2,0
2026-05-27T16:12:08,u_0006,Support,file_access,support/tickets,0,15,2,0
2026-05-27T16:13:42,u_0026,Engineer,login,ci/cd,1,15,2,0
2026-05-27T16:15:51,u_0009,HR,file_upload,calendar,1,15,2,0
2026-05-27T16:16:55,u_0018,Sales,file_access,docs/sales,1,15,2,0
2026-05-27T16:17:59,u_0045,Engineer,db_query,docs/tech,1,15,2,0
2026-05-27T16:20:29,u_0002,HR,file_access,docs/hr,1,15,2,0
2026-05-27T16:21:08,u_0037,Finance,file_access,finance/invoices,1,16,2,0
2026-05-27T16:21:26,u_0012,Marketing,file_access,docs/marketing,1,15,2,0
2026-05-27T16:24:40,u_0028,Admin,file_access,admin/config,1,15,2,0
2026-05-27T16:25:10,u_0039,Engineer,file_download,confluence,0,15,2,0
2026-05-27T16:25:59,u_0027,Support,file_access,monitoring,1,16,2,0
2026-05-27T16:26:15,u_0004,Sales,file_download,sales/crm,1,15,2,0
2026-05-27T16:27:33,u_0039,Engineer,file_access,repo/internal,1,15,2,0
2026-05-27T16:29:50,u_0036,Engineer,file_access,confluence,1,16,2,0
2026-05-27T16:30:37,u_0036,Engineer,privilege_change,jira,1,15,2,0
2026-05-27T16:32:39,u_0026,Engineer,db_query,ci/cd,1,15,2,0
2026-05-27T16:33:50,u_0049,Sales,db_query,sales/leads,1,15,2,0
2026-05-27T16:34:09,u_0004,Sales,file_access,docs/sales,1,16,2,0
2026-05-27T16:34:25,u_0009,HR,file_access,hr/dashboard,1,16,2,0
2026-05-27T16:34:37,u_0012,Marketing,file_access,marketing/social,1,16,2,0
2026-05-27T16:35:15,u_0030,Sales,file_access,sales/crm,1,15,2,0
2026-05-27T16:35:21,u_0045,Engineer,file_upload,repo/internal,1,16,2,0
2026-05-27T16:36:38,u_0035,Engineer,file_access,repo/shared,1,16,2,0
2026-05-27T16:37:11,u_0009,HR,config_change,payroll/viewer,1,15,2,0
2026-05-27T16:38:13,u_0011,Support,login,monitoring,1,16,2,0
2026-05-27T16:39:18,u_0043,Sales,file_upload,sales/reports,1,16,2,0
2026-05-27T16:41:17,u_0047,Engineer,db_query,jira,1,16,2,0
2026-05-27T16:42:19,u_0007,Engineer,file_access,db/dev,1,16,2,0
2026-05-27T16:42:33,u_0001,Engineer,db_query,jira,1,16,2,0
2026-05-27T16:42:54,u_0042,Sales,file_access,docs/sales,1,16,2,0
2026-05-27T16:43:23,u_0047,Engineer,file_access,db/dev,1,15,2,0
2026-05-27T16:43:39,u_0037,Finance,db_query,finance/budget,1,15,2,0
2026-05-27T16:47:03,u_0015,Admin,login,admin/users,1,16,2,0
2026-05-27T16:47:08,u_0043,Sales,file_download,sales/reports,1,16,2,0
2026-05-27T16:47:48,u_0022,Engineer,db_write,repo/internal,1,15,2,0
2026-05-27T16:48:44,u_0001,Engineer,file_access,repo/internal,1,15,2,0
2026-05-27T16:50:46,u_0030,Sales,file_download,sales/reports,1,16,2,0
2026-05-27T16:51:02,u_0029,Support,db_query,support/kb,1,16,2,0
2026-05-27T16:53:54,u_0021,Marketing,db_query,marketing/analytics,1,16,2,0
2026-05-27T16:55:26,u_0026,Engineer,db_query,repo/shared,1,16,2,0
2026-05-27T16:55:31,u_0045,Engineer,file_download,monitoring,1,16,2,0
2026-05-27T16:56:29,u_0026,Engineer,login,monitoring,1,16,2,0
2026-05-27T16:57:45,u_0034,Marketing,db_query,marketing/social,1,16,2,0
2026-05-27T16:58:41,u_0022,Engineer,file_access,jira,1,16,2,0
2026-05-27T16:59:54,u_0016,Finance,login,db/finance,1,16,2,0
2026-05-27T17:00:23,u_0033,Engineer,login,jira,1,16,2,0
2026-05-27T17:00:25,u_0033,Engineer,db_write,jira,1,16,2,0
2026-05-27T17:00:46,u_0039,Engineer,file_access,repo/shared,0,16,2,0
2026-05-27T17:01:10,u_0022,Engineer,file_access,db/dev,0,16,2,0
2026-05-27T17:01:16,u_0021,Marketing,db_query,docs/marketing,1,16,2,0
2026-05-27T17:01:37,u_0042,Sales,db_query,docs/sales,1,16,2,0
2026-05-27T17:02:26,u_0021,Marketing,file_access,marketing/assets,1,16,2,0
2026-05-27T17:02:33,u_0019,Finance,file_access,finance/erp,1,16,2,0
2026-05-27T17:02:37,u_0040,Admin,db_query,admin/security,1,16,2,0
2026-05-27T17:03:34,u_0006,Support,file_access,monitoring,0,16,2,0
2026-05-27T17:03:34,u_0031,Admin,login,admin/logs,1,16,2,0
2026-05-27T17:04:07,u_0030,Sales,login,sales/reports,1,16,2,0
2026-05-27T17:05:12,u_0012,Marketing,db_query,marketing/assets,0,16,2,0
2026-05-27T17:06:04,u_0030,Sales,db_query,docs/sales,1,16,2,0
2026-05-27T17:06:07,u_0026,Engineer,file_access,jira,1,16,2,0
2026-05-27T17:06:33,u_0008,Engineer,file_access,ci/cd,1,16,2,0
2026-05-27T17:06:38,u_0045,Engineer,db_write,docs/tech,1,16,2,0
2026-05-27T17:07:45,u_0039,Engineer,file_download,repo/internal,1,16,2,0
2026-05-27T17:08:04,u_0025,Support,file_upload,support/customers,1,16,2,0
2026-05-27T17:08:52,u_0022,Engineer,login,docs/tech,0,16,2,0
2026-05-27T17:11:59,u_0008,Engineer,file_upload,monitoring,1,16,2,0
2026-05-27T17:13:20,u_0033,Engineer,db_query,confluence,1,16,2,0
2026-05-27T17:13:35,u_0037,Finance,login,finance/reports,1,16,2,0
2026-05-27T17:14:49,u_0045,Engineer,config_change,ci/cd,1,16,2,0
2026-05-27T17:18:00,u_0023,Admin,file_access,admin/users,1,16,2,0
2026-05-27T17:19:16,u_0041,Sales,file_access,sales/reports,0,16,2,0
2026-05-27T17:19:48,u_0047,Engineer,login,monitoring,1,16,2,0
2026-05-27T17:21:52,u_0018,Sales,file_upload,sales/reports,1,16,2,0
2026-05-27T17:22:16,u_0034,Marketing,db_write,marketing/assets,1,16,2,0
2026-05-27T17:22:51,u_0026,Engineer,file_access,docs/tech,1,16,2,0
