num_objects,num_pages,file_size_kb,compression_ratio,num_fonts,num_images,num_streams,stream_to_obj_ratio,avg_stream_length,has_metadata,has_outline,num_bookmarks,has_js,num_js_actions,has_openaction,has_launch_action,has_uri_action,has_embedded_file,num_embedded_files,has_acroform,has_richmedia,num_suspicious_strings,num_encoded_streams,max_entropy,avg_entropy,entropy_variance,has_obfuscated_names,has_trailer_after_eof,has_overlapping_objects,has_malformed_crossref,has_nonstandard_encoding,label
144,4,33.784479936557844,0.2909721969011859,1,1,37,0.2569444444444444,22.734997968834556,1,0,0,0,0,1,0,0,1,2,1,0,0,5,6.8765336048416845,6.437542373891754,2.6840667478124205,1,1,1,0,0,1
66,7,11.91829269563875,0.4723725773080083,4,18,45,0.6818181818181818,103.64961498800908,0,1,12,0,0,0,0,0,0,0,0,0,0,3,3.7844829241412756,3.6657501798187946,1.4062091651851567,0,0,0,0,0,0
231,9,22.55885545848439,0.2621489881751341,2,1,70,0.30303030303030304,25.329301624489375,0,0,3,1,6,0,0,0,1,1,1,0,22,2,5.057760779984749,5.128238307434792,2.834826986167208,1,0,0,1,1,1
31,9,106.35187038298808,0.582374647084648,9,8,59,1.903225806451613,745.7885303156359,1,0,15,0,0,0,0,0,0,0,0,0,0,1,3.5511502942328517,2.1605771720697886,1.3518080108603352,0,0,0,0,0,0
89,12,13.17381190317624,0.4308707770114175,11,3,16,0.1797752808988764,361.8216458014506,1,1,8,0,0,0,0,0,0,0,0,0,0,0,4.293347874252765,2.620255865455896,1.8291392299855445,0,0,0,0,0,0
90,10,54.33193917593469,0.3317298630228854,2,4,86,0.9555555555555556,45.18676813638293,0,1,0,1,1,0,0,1,0,0,1,0,38,27,7.412707065792597,3.7404668538063492,3.5815613594760665,1,0,0,1,0,1
77,25,3.740072204490218,0.6479623735561283,5,20,72,0.935064935064935,148.4607784531303,1,0,10,0,0,0,0,0,0,0,0,0,0,2,5.214339181442574,4.050669371196718,1.7097357171635008,0,0,0,0,0,0
140,21,49.17352804155223,0.698895159961441,5,16,20,0.14285714285714285,114.0736784323388,1,0,12,0,0,0,0,0,0,0,0,0,0,2,3.935285497575613,3.304964261445625,1.2960282610155605,0,0,0,0,0,0
222,4,5.7410227269194545,0.444351259636916,5,3,125,0.5630630630630631,4.126837621527568,1,1,3,0,0,1,0,1,0,0,1,0,0,20,5.05311095855437,4.939300963866436,3.218467859399193,1,1,0,0,1,1
419,3,31.150398038237796,0.4166735862032658,0,0,134,0.3198090692124105,32840.064758189794,1,0,3,0,0,1,1,0,0,0,1,1,48,21,7.152163118044168,5.666610990613546,1.8679653102945162,0,0,0,1,1,1
255,12,3.0831341270642376,0.21730804864746187,3,0,149,0.5843137254901961,2605071.47695957,1,0,0,1,9,0,0,0,0,0,1,0,21,3,7.10470463401933,5.944937167972451,2.4710931006120687,1,1,1,0,1,1
455,16,535.0106461780173,0.4786583392462932,3,1,127,0.27912087912087913,54214.71307644177,0,0,0,1,10,1,1,1,1,4,1,0,30,16,7.56920966631397,4.567664866452812,1.2771466102973243,0,1,1,0,1,1
167,18,48.78895559225478,0.690164147073898,13,12,33,0.19760479041916168,1847.693361709642,0,1,18,0,0,0,0,0,0,0,0,0,0,2,4.214703176120405,2.651821011297534,1.5267038868426845,0,0,0,0,0,0
179,28,38.49198710679823,0.41862396488237225,1,28,96,0.5363128491620112,19.962178265767154,1,0,6,0,0,0,0,0,0,0,0,0,0,0,5.874046954938801,3.4172521536758103,1.9916067924073653,0,0,0,0,0,0
38,24,9.060743221475331,0.5345409871300555,13,16,11,0.2894736842105263,4076.1694884620015,0,1,11,0,0,0,0,0,0,0,0,0,0,0,3.292772961082477,3.1173158475136633,1.8597983995259617,0,0,0,0,0,0
134,31,10.267516299555938,0.5513981720356248,9,8,27,0.20149253731343283,45.07472526432662,1,0,11,0,0,0,0,0,0,0,0,0,0,0,4.5884223869099925,3.0697355665448507,1.2247892523059842,0,0,0,0,0,0
375,10,5.2014212791169845,0.4793439226033789,1,0,77,0.20533333333333334,1005.1040822540748,0,0,2,1,1,1,1,0,1,1,1,0,10,22,7.334906471114235,6.323641561126633,2.5473280966729694,0,0,0,0,0,1
296,14,9.073232183702412,0.32394074274524753,1,3,50,0.16891891891891891,72970.82819495854,0,0,3,1,9,0,0,1,0,0,1,0,27,5,6.746078260767491,4.114755664516399,2.9150570152271733,0,1,1,0,0,1
142,6,20.717852530215133,0.37680318816403524,5,2,94,0.6619718309859155,842.0184773978118,1,0,15,0,0,0,0,0,0,0,0,0,0,0,4.499583434805514,4.000409660469796,0.8908642884811848,0,0,0,0,0,0
96,47,29.950524622399463,0.6380449652284643,8,20,76,0.7916666666666666,298.9805623780371,1,0,4,0,0,0,0,0,0,0,0,0,0,3,3.818841637950113,4.28759682531034,1.1614185900255702,0,0,0,0,0,0
408,20,74.43565884335764,0.2004294922927092,1,4,5,0.012254901960784314,36.66181254088286,0,0,0,1,4,0,1,0,1,3,1,1,36,20,5.742840997358367,4.155839122691842,1.4377789451494267,0,0,0,0,0,1
392,1,8.062246597714825,0.3179072528301966,0,1,96,0.24489795918367346,83492.90145006058,0,0,0,1,3,0,0,0,0,0,0,0,0,7,7.566349716530602,3.5153299556060285,2.7158140880621775,1,1,0,0,1,1
45,20,2.0318771704483614,0.18773345684680584,0,2,109,2.422222222222222,308823.4628357769,0,0,2,0,0,0,0,0,1,3,1,0,30,10,7.859548843538436,5.065209805584121,3.279066019657685,0,0,0,0,0,1
119,7,13.502632526975455,0.5562840898908885,1,2,63,0.5294117647058824,371.31711094482944,1,0,1,0,0,0,0,0,0,0,0,0,0,3,5.2491140000954095,4.350293032512397,1.190017877959966,0,0,0,0,0,0
137,34,43.93919845541095,0.5260071075624442,2,23,10,0.072992700729927,2560.6646034784567,1,0,3,0,0,0,0,0,0,0,1,0,0,2,4.571134144917995,2.023170921428492,1.0875932343974843,0,0,0,0,0,0
416,9,27.123362649643035,0.3154223309812464,3,1,126,0.30288461538461536,2653.038395309542,0,0,3,1,9,0,1,1,0,0,0,0,6,6,5.9723277885988235,6.466244064572786,1.2872261561208673,0,0,0,0,0,1
173,28,19.602270624963662,0.5221454203750524,2,2,38,0.21965317919075145,29276.50854325121,1,1,1,0,0,0,0,0,0,0,0,0,0,3,4.841896772150141,3.3025138580513973,1.5674087475634717,0,0,0,0,0,0
315,11,9.844771935151826,0.36034708812857885,5,1,72,0.22857142857142856,203.86952050072458,0,0,3,1,8,1,1,0,1,1,0,0,0,6,7.108070958679073,5.659533248919967,1.2474536891883754,1,1,1,0,0,1
172,14,92.99382476843772,0.611636501505445,11,11,39,0.22674418604651161,26.625436179457324,1,0,6,0,0,0,0,0,0,0,1,0,0,0,5.66161075829605,3.394010259013296,1.3659393742094803,0,0,0,0,0,0
108,14,5.536944376719095,0.387968580868182,2,0,65,0.6018518518518519,2238.141871096145,0,0,0,1,3,0,0,1,0,0,1,0,43,10,6.998561260970117,4.168607960805176,2.9143591028368605,0,1,0,0,1,1
155,44,12.443986334999417,0.6737502718561683,10,17,28,0.18064516129032257,52999.95663649752,0,1,14,0,0,0,0,0,0,0,0,0,0,1,5.859873503024403,2.326659035780511,1.2937567687756464,0,0,0,0,0,0
51,29,50.595496540623365,0.4434088715211384,9,19,5,0.09803921568627451,28.153772590050693,1,0,15,0,0,0,0,0,0,0,0,0,0,3,5.405772512152135,3.088803533077906,1.369215321847955,0,0,0,0,0,0
247,13,1.7061359801913156,0.465795574805571,0,1,39,0.15789473684210525,641.1731047469437,0,0,3,1,2,1,0,1,0,0,0,0,33,8,7.695964183055654,5.490662035669672,2.2573801077754814,1,0,0,0,0,1
287,9,87.0647821015546,0.11659091477998405,5,3,145,0.5052264808362369,557899.3375732593,0,1,3,1,4,1,1,1,0,0,0,1,37,15,5.672290948606111,3.9573690327436393,2.6875605668177283,0,0,0,0,1,1
82,32,329.8262207706896,0.585162316145935,3,30,31,0.3780487804878049,402.90219982856934,1,0,13,0,0,0,0,0,0,0,0,0,0,0,4.534891631761408,3.8561625471586227,0.687058887763915,0,0,0,0,0,0
162,38,11.793335761926265,0.3017385215230449,3,30,43,0.2654320987654321,2671.270474409147,0,0,15,0,0,0,0,0,0,0,0,0,0,2,5.019229804245601,3.3852071908587127,1.0854847391165414,0,0,0,0,0,0
162,28,23.10265142684419,0.5484959571237475,1,2,11,0.06790123456790123,208.40867909499917,0,0,10,0,0,0,0,0,0,0,0,0,0,1,4.8627953139282445,3.84668709409661,1.5371797877199802,0,0,0,0,0,0
74,31,20.00389816633464,0.44097309261553663,7,8,61,0.8243243243243243,371.4746759095519,1,0,18,0,0,0,0,0,0,0,1,0,0,0,4.278087729537423,2.4656567271318157,0.6736885325516351,0,0,0,0,0,0
91,12,67.37835675411466,0.35062600952559214,15,7,94,1.032967032967033,191.05441046427293,0,0,9,0,0,0,0,0,0,0,0,0,0,2,3.3748571997453913,3.594913353255846,1.3325121272742324,0,0,0,0,0,0
307,8,12.426281650356808,0.12279767380810669,1,1,63,0.20521172638436483,3144.749702191523,0,0,0,1,9,0,0,0,1,1,0,0,50,13,6.15846441504728,3.563604344214957,1.0227353480184191,1,0,1,0,0,1
215,13,8.036477097311431,0.4526967533818591,3,5,88,0.40930232558139534,6151.048879681231,0,0,0,1,2,1,0,1,1,3,0,0,38,5,7.218257527119029,4.317133556997153,3.4218085979879778,0,1,1,1,0,1
179,10,40.75007625055484,0.5426878319128927,14,15,89,0.4972067039106145,1908.1002350271058,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5.973098872424404,4.397397220906354,0.9102193665859134,0,0,0,0,0,0
53,45,2.7207625413482264,0.5606663982750228,2,27,21,0.39622641509433965,9111.139219073082,1,0,20,0,0,0,0,0,0,0,0,0,0,2,3.016292465821632,3.4233803192848224,1.2179732848533318,0,0,0,0,0,0
272,2,25.787236565834007,0.12408178477995949,3,4,37,0.13602941176470587,415.40015190111694,1,0,3,0,0,1,0,1,0,0,1,0,48,28,6.97674740624963,5.557239087526451,2.7887640683866084,1,0,0,0,0,1
265,12,4.2776845771868945,0.3578247565078333,5,3,65,0.24528301886792453,9345.38158919719,0,0,3,1,3,0,0,0,0,0,0,1,43,22,7.049196975024306,4.868007856941612,2.6085056644116125,1,1,1,0,1,1
54,32,14.38971505392674,0.31819461658890985,12,12,90,1.6666666666666667,2369.6857768507643,1,1,16,0,0,0,0,0,0,0,0,0,0,3,5.553411494845836,3.9622369306115894,0.62694024977308,0,0,0,0,0,0
179,12,40.21383308175495,0.43782729178351,2,3,67,0.3743016759776536,22.263267341864726,1,0,9,0,0,0,0,0,0,0,0,0,0,3,3.319789744332594,4.032577772783606,1.925783574638667,0,0,0,0,0,0
121,5,28.2686642460154,0.5023933316628253,12,28,35,0.2892561983471074,30.064591604944766,0,0,13,0,0,0,0,0,0,0,0,0,0,2,3.0493673259826846,3.8420024021829624,1.8223868897069058,0,0,0,0,0,0
470,16,33.63200127005562,0.24587203210948816,0,2,48,0.10212765957446808,170619.5953672514,0,0,3,1,2,0,0,0,1,2,1,0,25,21,6.208240590997041,4.406639838196041,2.41442785979402,0,1,0,0,0,1
195,14,15.101763925495037,0.3476400230437422,2,0,49,0.2512820512820513,2738.1438841424315,1,1,2,0,0,0,0,0,0,0,0,0,0,3,4.648902751129063,2.0972419676750427,1.1228843370313109,0,0,0,0,0,0
106,29,17.565754393955686,0.6899586755022569,4,15,89,0.839622641509434,487.2875734517545,1,0,19,0,0,0,0,0,0,0,0,0,0,1,4.113200241996576,3.7008493661690216,0.6112891528483612,0,0,0,0,0,0
59,12,13.973244201660785,0.6424381328945534,13,14,87,1.4745762711864407,19.012131734810275,0,1,13,0,0,0,0,0,0,0,0,0,0,1,4.780695393309781,2.612715945160671,1.6609889465020293,0,0,0,0,0,0
161,13,44.272862117366145,0.6256502742364647,5,9,15,0.09316770186335403,796.4008098975918,1,0,14,0,0,0,0,0,0,0,0,0,0,3,5.347217199413214,4.084630866290867,0.6440634482198566,0,0,0,0,0,0
88,11,17.108064435174242,0.3376889514990029,14,9,46,0.5227272727272727,230.3910274029861,1,0,4,0,0,0,0,0,0,0,1,0,0,2,3.8119628023433516,3.8161725575570635,0.837381617801998,0,0,0,0,0,0
276,12,8.676251766568486,0.4129799015722563,3,0,149,0.5398550724637681,34994.45020285218,1,0,0,0,0,1,0,1,0,0,0,1,37,26,6.739480744156884,4.076398028671545,3.854890664039017,1,1,0,1,1,1
178,6,2.045803640858187,0.6861531905435296,1,7,14,0.07865168539325842,842.7362154154225,1,1,20,0,0,0,0,0,0,0,1,0,0,2,5.42312370953962,3.822517985129905,1.6290666362445023,0,0,0,0,0,0
178,39,30.13289985068341,0.6348053313454688,8,22,89,0.5,1685.8312213706863,1,0,3,0,0,0,0,0,0,0,0,0,0,1,3.006590843380029,2.887847446461839,1.4504917707044669,0,0,0,0,0,0
93,45,20.726565041368332,0.5500740875044806,14,28,24,0.25806451612903225,199.88038978852228,0,0,8,0,0,0,0,0,0,0,1,0,0,2,5.940702203780345,2.9567664050792506,1.5996481773211115,0,0,0,0,0,0
142,41,33.94521890216366,0.4004339504244138,8,25,94,0.6619718309859155,867.2575369334847,1,1,1,0,0,0,0,0,0,0,1,0,0,1,3.1151512149587264,3.496757904635995,0.7183996115156849,0,0,0,0,0,0
182,45,10.308394097023069,0.3858978009633429,1,8,24,0.13186813186813187,9068.857686598614,1,0,9,0,0,0,0,0,0,0,0,0,0,3,3.9166452677072527,2.1967405824685704,1.4309747348308872,0,0,0,0,0,0
168,13,11.95452813674725,0.63978721039419,5,14,82,0.4880952380952381,3254.755188296718,1,1,16,0,0,0,0,0,0,0,0,0,0,0,3.8052214480174618,2.723623883532351,1.8116499896334597,0,0,0,0,0,0
125,45,9.136501706442255,0.6123732719161976,11,8,72,0.576,634.3396486978902,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4.252346489148708,3.3425670391793796,0.7604510284709083,0,0,0,0,0,0
173,27,8.345119882681528,0.33776755906419237,9,20,41,0.23699421965317918,189.4233016507439,1,1,11,0,0,0,0,0,0,0,0,0,0,0,4.96452650183192,4.420347606456485,0.8775022582871741,0,0,0,0,0,0
286,18,39.632328527975694,0.1425715090859578,3,5,98,0.34265734265734266,22610.344872648035,1,0,3,1,8,0,0,1,0,0,0,0,45,17,6.5633427249913385,5.076564088909206,3.8411889366753336,0,1,0,0,1,1
193,37,366.0061961002487,0.653396766079099,12,29,82,0.42487046632124353,1009.2845096257631,1,0,10,0,0,0,0,0,0,0,0,0,0,2,4.294853120241412,3.678426193954785,1.5386299604629943,0,0,0,0,0,0
35,37,67.37351713866936,0.49833748847542286,2,20,93,2.657142857142857,262.3977473838774,0,0,20,0,0,0,0,0,0,0,0,0,0,1,3.6221975629218677,3.2223528549479687,1.547987392226325,0,0,0,0,0,0
21,28,22.343706128985765,0.3495632122387786,12,3,11,0.5238095238095238,1436.4437891392747,1,1,18,0,0,0,0,0,0,0,0,0,0,3,4.414870111662286,4.350845661357077,1.7901940759767627,0,0,0,0,0,0
95,21,195.5392834429647,0.5782994755938469,2,2,46,0.4842105263157895,909.0984281420438,1,0,19,0,0,0,0,0,0,0,0,0,0,1,5.069294425336459,2.8788674594299803,0.5635327442751943,0,0,0,0,0,0
291,8,1.054230018344905,0.2681728238806829,0,2,4,0.013745704467353952,174.6603230541693,0,0,0,1,0,1,0,0,1,1,0,0,38,16,7.767564400023373,5.496810795782871,1.5010520281646809,1,0,0,0,0,1
175,20,51.281449184131915,0.3109278046566973,15,0,71,0.4057142857142857,186.9080435872852,1,0,8,0,0,0,0,0,0,0,0,0,0,0,3.653617952841182,2.635392617671233,1.1657419133459583,0,0,0,0,0,0
29,2,36.98627643321359,0.3452858706439581,13,5,99,3.413793103448276,442.52551514532644,1,0,15,0,0,0,0,0,0,0,1,0,0,2,4.771440488715841,4.382906697537919,1.0199533113884591,0,0,0,0,0,0
171,50,111.88196457006035,0.5592806879530312,9,11,49,0.28654970760233917,3074.3255718394025,0,0,13,0,0,0,0,0,0,0,0,0,0,3,3.005499092969722,2.889027182333322,1.158473620411602,0,0,0,0,0,0
144,14,26.06126012196706,0.5680427182889066,13,30,48,0.3333333333333333,380.46301314755607,1,0,4,0,0,0,0,0,0,0,0,0,0,0,5.5269866671181545,2.685746474077823,1.4870276452080415,0,0,0,0,0,0
184,38,34.593096127975514,0.39499067800224963,12,10,89,0.483695652173913,9934.785686419416,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.421884224929585,3.899246262066463,1.2190519259574124,0,0,0,0,0,0
362,18,78.29828807069313,0.10926097344385655,5,4,83,0.2292817679558011,34.40268331899944,0,0,3,1,8,0,0,0,0,0,0,0,39,20,5.8659796066969205,4.665385173235396,1.1340635278296893,1,0,0,0,0,1
371,20,10.338755180748905,0.2102098711459732,5,5,32,0.0862533692722372,4510.578567383304,1,0,0,1,7,1,1,0,0,0,0,0,14,14,5.267769405940043,5.921857435925801,1.3401009472981091,0,0,0,0,1,1
195,34,11.928979874222865,0.5023363449836236,2,22,53,0.2717948717948718,6614.797668813226,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5.743767396201103,2.982937604843046,0.6626474001762812,0,0,0,0,0,0
455,5,68.17766436841559,0.1772018818282345,0,1,26,0.05714285714285714,244737.7678419286,0,0,0,1,8,0,0,1,1,5,0,0,36,25,5.453869051450727,5.900582346001688,2.9124281735832156,1,1,1,0,0,1
110,19,11.111007990096818,0.3860051885338,8,9,54,0.4909090909090909,3410.8248067174018,1,0,7,0,0,0,0,0,0,0,0,0,0,2,3.085757819427984,4.468859360067663,1.7586931495086127,0,0,0,0,0,0
183,18,13.598653946778844,0.5379314824822451,11,20,83,0.453551912568306,3685.885192853003,1,1,2,0,0,0,0,0,0,0,0,0,0,0,3.1861313506943576,2.0717132460869596,0.6003401232320908,0,0,0,0,0,0
116,41,60.76201049508324,0.48173816922706203,2,30,40,0.3448275862068966,1454.4357807147242,0,0,14,0,0,0,0,0,0,0,0,0,0,1,3.7959279993994683,3.6976659064897346,1.8319923542201035,0,0,0,0,0,0
244,2,3.5752092537447626,0.3991710148257265,5,4,133,0.5450819672131147,6577.89445363898,1,0,2,0,0,0,0,1,0,0,0,0,0,6,7.653589968516905,5.963453304770644,2.8004156399580653,1,0,0,0,1,1
54,35,14.370780491310803,0.37737889120477497,3,0,65,1.2037037037037037,11.158011651108646,1,1,3,0,0,0,0,0,0,0,1,0,0,1,3.420020972848724,2.3570631063024363,0.7221248281856771,0,0,0,0,0,0
193,18,4.300448828805405,0.19124961010693464,3,2,135,0.6994818652849741,17428.565038405857,1,0,3,1,2,1,0,1,0,0,0,0,38,15,5.668608479950592,3.7956066081350603,2.003071676209434,1,0,0,0,0,1
30,21,16.390591725138886,0.5745649374964661,12,6,64,2.1333333333333333,648.5415099886478,1,0,20,0,0,0,0,0,0,0,0,0,0,0,3.8266258971052034,3.5801725785509637,1.5563720403530188,0,0,0,0,0,0
183,37,1.242393259755319,0.43040938091119396,14,10,94,0.5136612021857924,338.8993685336896,0,1,4,0,0,0,0,0,0,0,0,0,0,1,5.944654605219631,2.0879819218944244,0.7286752627845963,0,0,0,0,0,0
69,19,4.459042884420031,0.5144225417308349,1,27,88,1.2753623188405796,53.735589577185095,1,0,2,0,0,0,0,0,0,0,0,0,0,2,3.7984587772291274,3.7433595230641803,1.0127931195814117,0,0,0,0,0,0
134,29,14.517870307502042,0.6648257811505556,8,9,15,0.11194029850746269,649.0199499876367,1,0,11,0,0,0,0,0,0,0,0,0,0,3,4.011393029801018,2.3778970451747083,1.5700316410063588,0,0,0,0,0,0
70,6,2.712463999648314,0.6366767072388014,6,2,100,1.4285714285714286,38.966610566765844,1,0,2,0,0,0,0,0,0,0,0,0,0,3,3.534219923015887,2.3808273130331106,0.9651734375667518,0,0,0,0,0,0
66,24,16.76385209522909,0.5454392275077645,12,11,98,1.4848484848484849,26.617008945462818,1,0,19,0,0,0,0,0,0,0,0,0,0,3,4.914621961683752,2.658317357777726,1.1628899834186794,0,0,0,0,0,0
382,12,53.66408421642446,0.33885289260343,3,3,99,0.2591623036649215,65705.04522626335,1,0,1,1,1,0,0,1,0,0,0,1,21,8,7.574492583697732,5.288684216348091,1.4532630586787123,1,0,0,0,0,1
30,33,24.437808434435425,0.5177379550537284,1,23,96,3.2,66.14593388229284,1,0,2,0,0,0,0,0,0,0,1,0,0,0,4.568341750578174,4.350306971256692,0.8525203960969232,0,0,0,0,0,0
195,29,13.491871950498762,0.6342039711517886,9,11,46,0.2358974358974359,34.203460648145466,1,0,5,0,0,0,0,0,0,0,1,0,0,3,5.11892547653224,3.5788045120901057,1.683414285466895,0,0,0,0,0,0
15,2,4.262678612557158,0.42907130727595677,5,0,99,6.6,0.9827020466296202,1,0,1,0,0,0,0,0,0,0,0,0,0,18,5.007327808748406,4.317504778445948,3.5218059799046486,1,0,1,1,0,1
147,17,11.257653884969422,0.5868191754828418,1,14,7,0.047619047619047616,67.1725649401809,1,0,11,0,0,0,0,0,0,0,0,0,0,0,5.016630648828576,3.1232019286160386,1.943532556858457,0,0,0,0,0,0
145,31,28.257086038076928,0.5778167896149096,11,20,33,0.22758620689655173,60507.97726502124,1,0,8,0,0,0,0,0,0,0,0,0,0,0,4.31271317140625,3.1095327950449256,1.2137228989639908,0,0,0,0,0,0
147,32,3.6264729530938085,0.6013400095170136,1,12,61,0.41496598639455784,1540.9989881665892,1,1,18,0,0,0,0,0,0,0,0,0,0,2,5.024881471170728,2.785799837590691,0.9373173642935564,0,0,0,0,0,0
169,12,23.86225906189231,0.4001720707179841,2,5,53,0.3136094674556213,758.6192215992611,0,0,1,1,6,0,0,1,0,0,0,0,11,13,7.619155892706549,5.112752659684229,3.335787535651775,1,1,0,0,0,1
119,16,13.8430249263873,0.6545744221421561,2,4,98,0.8235294117647058,101.70439203358907,1,1,4,0,0,0,0,0,0,0,0,0,0,0,4.737657262686972,2.431892098086549,0.9585728338276175,0,0,0,0,0,0
130,31,27.694945501992,0.6117463342991503,8,29,82,0.6307692307692307,92.22242569316158,1,1,7,0,0,0,0,0,0,0,0,0,0,0,3.452899745671977,4.372699314053989,1.3405999845237757,0,0,0,0,0,0
101,31,3.559917140724402,0.5007742323123442,4,24,68,0.6732673267326733,5812.531626511957,1,1,3,0,0,0,0,0,0,0,0,0,0,3,4.098154450647668,3.766046190950954,0.7402504414478684,0,0,0,0,0,0
482,18,12.695506736657181,0.16781749233069987,3,3,114,0.23651452282157676,0.48355641191729226,1,0,3,1,2,1,0,0,1,3,0,0,32,16,6.533913547886739,6.205076316371544,3.120017185722066,1,1,0,0,0,1
78,5,15.27409673392661,0.4676287832477355,13,25,85,1.0897435897435896,39.99350119360609,0,0,14,0,0,0,0,0,0,0,0,0,0,1,5.361413422653064,4.413450588923832,1.6731621647535189,0,0,0,0,0,0
119,39,26.416898562522196,0.4593421287863636,5,25,52,0.4369747899159664,1736.5648655592795,1,0,6,0,0,0,0,0,0,0,0,0,0,0,4.387745532966674,2.3719900545720405,1.3408107515747838,0,0,0,0,0,0
43,15,36.40675526638026,0.6822094783819739,7,9,55,1.2790697674418605,2223.485119520327,1,0,15,0,0,0,0,0,0,0,0,0,0,0,4.644457215052649,2.6563949414543617,1.0977905560488601,0,0,0,0,0,0
105,12,3.8550180310618005,0.10990847025325934,5,2,54,0.5142857142857142,818373.1962849238,0,0,2,1,0,0,0,0,1,5,0,0,0,5,6.567959748837879,5.783474773085634,2.965804665344521,1,0,0,1,0,1
63,36,10.21940608262986,0.42119637226574186,2,27,55,0.873015873015873,1616.7827448492149,1,0,7,0,0,0,0,0,0,0,0,0,0,2,3.207271989823015,4.173282056571034,1.6591318486008033,0,0,0,0,0,0
149,11,70.12709151314725,0.455030400160286,8,27,33,0.2214765100671141,204.9326983330001,0,1,1,0,0,0,0,0,0,0,0,0,0,2,4.299207378532497,4.453973578874489,1.4330708973311612,0,0,0,0,0,0
436,6,88.44272255537184,0.14912809922971962,0,1,121,0.2775229357798165,31718.26241001668,0,0,3,1,6,1,0,0,0,0,0,1,0,20,7.71397800866913,3.741658114186089,1.6407088835764227,1,0,0,0,0,1
110,39,28.702094448292026,0.3354531898998323,2,15,99,0.9,364.74559070945844,1,0,18,0,0,0,0,0,0,0,0,0,0,0,5.94309517124009,3.714078119903082,1.5816632959591261,0,0,0,0,0,0
83,15,29.121855288932746,0.32459382653292757,5,2,34,0.40963855421686746,14101.078001551272,1,0,2,1,2,1,0,1,0,0,0,1,1,7,7.217513070615844,5.1841998479755365,2.9949081941506845,0,0,0,0,1,1
495,12,221.5043745748975,0.34557501827750925,2,4,1,0.00202020202020202,71.34872312293659,1,0,0,1,9,0,1,0,0,0,0,0,0,13,7.945137119106209,5.541350181119079,1.1242020078759225,1,0,0,0,0,1
162,26,7.369059939429931,0.39865889453393105,1,25,89,0.5493827160493827,1303.0270669615663,1,0,4,0,0,0,0,0,0,0,0,0,0,3,3.271981408597313,3.5933249932678013,1.6274277619530635,0,0,0,0,0,0
244,10,0.3139348230175208,0.4766407757522525,1,5,102,0.4180327868852459,396423.4734585792,0,0,3,1,0,0,0,0,0,0,0,0,16,28,6.9337821705946325,4.616176685680354,2.910859715574513,1,0,0,1,0,1
105,36,4.0544324438163075,0.6391802298909662,11,13,58,0.5523809523809524,1657.4599300592522,1,0,18,0,0,0,0,0,0,0,0,0,0,3,5.40663419275828,2.9017447988711327,0.9964563233527719,0,0,0,0,0,0
21,30,16.201270172099402,0.5350343484437607,5,4,56,2.6666666666666665,701.7567953648752,1,0,16,0,0,0,0,0,0,0,1,0,0,0,3.2083623439794784,2.2377995444433805,1.7037699231700472,0,0,0,0,0,0
119,38,7.101926300473414,0.6623397559997223,9,28,66,0.5546218487394958,936.5191596331854,0,1,17,0,0,0,0,0,0,0,0,0,0,1,3.008969732261601,2.695759869018266,0.8298339860858919,0,0,0,0,0,0
125,9,30.699597782957934,0.5286729304397084,9,24,87,0.696,332.14010487163614,1,1,6,0,0,0,0,0,0,0,0,0,0,1,4.08000028545268,3.1562478655803328,1.869812923848793,0,0,0,0,0,0
200,16,4.03314029062606,0.39376229776330357,14,4,68,0.34,92.70760993233478,0,0,17,0,0,0,0,0,0,0,1,0,0,0,4.599187112989991,3.5275832230580946,0.7501359733660807,0,0,0,0,0,0
136,17,2.1355927439474396,0.11293698052707386,3,1,146,1.0735294117647058,63210.48356533275,1,0,1,0,0,0,0,1,0,0,0,0,0,2,5.091539130742523,5.2834052930796735,1.7060791062108822,1,0,0,1,1,1
140,17,1.6695318224629736,0.694472124643478,2,4,5,0.03571428571428571,161.34645404824437,1,0,6,0,0,0,0,0,0,0,0,0,0,1,4.503212048994177,2.3846261716557695,1.7602909787474705,0,0,0,0,0,0
73,41,5.8933266953570795,0.6433493519044249,14,9,33,0.4520547945205479,32639.944540765908,0,0,15,0,0,0,0,0,0,0,0,0,0,0,4.0088568596502405,3.0263180695605105,1.3455159460163264,0,0,0,0,0,0
108,14,18.04992084067121,0.633989629345956,10,14,29,0.26851851851851855,4065.880812544464,1,0,3,0,0,0,0,0,0,0,1,0,0,2,5.4280592191496755,3.4685141376097413,0.9439672955691816,0,0,0,0,0,0
160,12,3.5845478784152833,0.4185925051307877,4,4,114,0.7125,451532.58636875433,0,0,1,1,1,0,0,1,0,0,1,0,3,27,7.552600870182948,6.2637780035011765,2.80635421077505,1,0,1,1,0,1
165,23,13.177534714868285,0.4710767152133844,11,13,59,0.3575757575757576,0.6491351123449489,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4.802921018494987,3.0341559284092643,1.969127004642041,0,0,0,0,0,0
179,41,9.558854581140865,0.3814898240564533,15,18,11,0.061452513966480445,133.74901634997707,1,0,1,0,0,0,0,0,0,0,0,0,0,1,5.421018292499841,3.8254357284726765,1.0900631097533957,0,0,0,0,0,0
